online_order,book_table,votes,location,rest_type,cost,type,rate
0,0,44,29,24,1000.0,0,3.5
0,1,656,31,19,800.0,1,4.2
0,1,113,31,16,800.0,1,4.1
0,1,1445,29,16,800.0,1,4.1
1,1,1265,31,26,800.0,1,4.3
0,0,713,31,16,500.0,1,4.2
1,0,799,31,16,400.0,1,4.1
0,1,738,31,16,800.0,1,4.2
0,1,11,31,16,800.0,1,3.5
0,0,226,31,16,800.0,1,4.1
0,0,710,31,16,850.0,1,4.1
1,0,265,31,16,700.0,1,4.2
1,1,1907,31,16,800.0,1,4.3
1,0,233,31,16,400.0,1,4.6
0,0,19,31,73,200.0,1,3.6
1,0,91,31,16,300.0,1,3.9
1,1,295,31,16,650.0,1,3.9
1,0,157,31,16,450.0,1,2.5
1,0,33,31,16,650.0,1,2.9
0,0,167,31,16,400.0,1,3.7
1,0,53,29,16,600.0,1,4.1
0,0,764,29,17,600.0,1,3.9
1,1,152,1,16,600.0,1,4.2
1,0,510,29,23,1000.0,1,4.0
1,1,4410,29,26,600.0,1,4.4
1,0,17,3,37,900.0,1,3.6
1,0,170,29,16,600.0,1,4.2
0,0,522,29,16,550.0,1,4.1
1,0,145,1,16,700.0,1,3.8
1,0,614,0,16,600.0,1,3.8
0,0,33,29,16,300.0,1,3.8
1,1,488,0,16,700.0,1,3.9
1,0,1187,0,36,500.0,2,4.5
1,0,52,0,86,250.0,2,4.1
1,0,786,0,73,300.0,2,4.1
1,0,203,0,84,200.0,2,4.0
1,0,75,0,86,300.0,2,4.0
1,0,248,0,73,400.0,2,3.9
1,0,100,0,86,400.0,2,3.8
1,0,630,79,36,450.0,2,3.8
1,0,1280,0,24,900.0,2,4.2
1,0,175,0,86,450.0,2,3.9
1,0,557,0,37,400.0,2,4.5
1,0,151,0,73,400.0,2,3.4
1,0,130,1,73,300.0,2,3.4
1,0,212,47,11,150.0,2,4.1
1,0,164,44,73,500.0,2,4.3
1,0,22,29,73,400.0,2,3.8
1,0,16,0,0,200.0,2,4.1
1,0,190,45,73,300.0,2,4.2
1,0,562,4,73,150.0,2,4.1
1,0,256,0,24,800.0,2,3.8
1,0,215,0,73,200.0,2,3.7
1,0,248,29,36,500.0,2,4.3
1,0,1588,44,24,550.0,2,4.3
1,0,258,0,73,250.0,2,2.9
1,0,412,44,73,300.0,2,4.0
1,0,67,4,73,500.0,2,4.2
1,0,239,4,73,200.0,2,4.1
1,0,476,0,73,450.0,2,3.7
1,0,17,0,86,400.0,2,3.8
1,0,219,44,78,600.0,2,3.7
1,0,225,0,86,400.0,2,3.9
1,0,776,44,24,800.0,2,4.0
1,0,181,0,73,250.0,2,3.9
1,0,1073,0,24,500.0,2,3.8
1,0,466,0,73,400.0,2,4.2
1,0,132,29,73,250.0,2,3.6
1,0,541,4,24,700.0,2,3.8
1,0,89,44,73,400.0,2,3.9
1,0,827,31,37,400.0,2,4.4
1,0,118,0,73,250.0,2,4.0
1,0,22,0,86,200.0,2,4.0
1,0,38,0,86,200.0,2,4.2
1,0,304,31,73,200.0,2,4.1
1,0,93,29,86,600.0,2,3.5
1,1,357,1,24,800.0,2,4.2
1,0,15,44,73,250.0,2,3.7
1,0,174,0,24,450.0,2,2.6
1,0,12,4,86,300.0,2,3.2
1,0,1045,46,73,600.0,2,3.9
1,0,984,31,73,500.0,2,3.9
1,0,339,44,40,300.0,2,4.5
1,0,65,0,73,700.0,2,3.9
1,0,211,0,73,300.0,2,3.7
1,0,59,4,73,150.0,2,3.8
1,0,49,4,73,200.0,2,4.0
1,0,6,29,86,500.0,2,3.7
1,0,130,0,73,150.0,2,4.0
1,0,505,1,16,550.0,2,4.2
1,0,108,4,11,150.0,2,3.7
1,0,57,0,73,300.0,2,3.9
1,0,80,31,73,100.0,2,4.0
1,0,335,29,73,300.0,2,4.0
1,0,21,0,86,600.0,2,3.2
1,0,49,29,73,300.0,2,3.5
1,0,50,0,73,300.0,2,3.2
1,0,184,0,73,400.0,2,3.8
1,0,351,0,73,400.0,2,4.0
1,0,23,1,73,200.0,2,3.4
1,0,753,4,24,500.0,2,3.9
1,0,31,0,86,400.0,2,3.1
1,0,421,0,24,800.0,2,3.9
1,1,2604,1,26,600.0,2,4.6
1,0,38,31,73,100.0,2,3.7
1,0,47,0,45,400.0,2,3.3
1,0,211,31,13,400.0,2,3.9
1,0,52,0,73,300.0,2,3.8
1,0,8,0,36,600.0,2,3.6
1,1,206,29,73,700.0,2,4.0
1,0,232,29,0,500.0,2,4.1
1,0,15,0,73,100.0,2,4.0
1,0,449,4,73,100.0,2,4.2
1,0,632,31,73,200.0,2,4.3
1,0,57,3,73,350.0,2,3.5
1,0,369,29,86,600.0,2,4.2
1,1,176,31,24,500.0,2,4.1
1,0,703,46,37,450.0,2,4.2
1,0,11,0,86,400.0,2,3.7
1,0,101,0,24,600.0,2,3.9
1,1,2725,0,24,800.0,2,4.1
1,0,132,0,73,300.0,2,2.9
1,0,183,0,73,300.0,2,3.9
1,0,113,0,83,400.0,2,4.1
1,0,28,46,0,500.0,2,3.9
1,0,323,3,24,650.0,2,3.9
1,0,171,29,73,200.0,2,3.7
1,0,338,44,24,800.0,2,4.3
1,0,409,3,24,1000.0,2,4.6
1,0,499,45,73,300.0,2,3.9
1,0,23,3,24,600.0,2,3.3
1,0,209,31,14,250.0,2,3.2
1,0,164,4,73,500.0,2,4.1
1,0,103,0,73,300.0,2,4.2
1,0,98,31,73,350.0,2,3.7
1,1,295,31,16,650.0,2,3.9
1,0,40,0,73,300.0,2,3.7
1,0,971,44,73,200.0,2,4.2
1,0,439,0,24,650.0,2,3.9
1,0,358,0,73,400.0,2,3.9
1,1,367,31,24,1200.0,2,4.1
1,0,17,46,24,400.0,2,3.7
1,0,14,0,73,400.0,2,3.7
1,0,152,46,24,700.0,2,2.8
1,0,140,44,73,200.0,2,3.8
1,0,137,31,73,400.0,2,3.9
1,0,268,44,56,300.0,2,4.1
1,1,1547,29,24,1000.0,2,4.1
1,0,48,29,83,100.0,2,3.9
1,1,2123,1,24,800.0,2,4.2
1,1,543,44,30,1000.0,2,4.2
1,0,18,44,37,300.0,2,3.9
1,0,38,29,11,200.0,2,3.9
1,0,118,0,73,400.0,2,3.7
1,1,2211,29,71,1200.0,2,4.2
1,0,958,46,24,500.0,2,4.0
1,0,111,3,24,800.0,2,3.8
1,0,511,45,37,500.0,2,4.1
1,0,723,44,73,400.0,2,4.3
1,0,35,29,73,200.0,2,3.7
1,0,21,31,73,200.0,2,3.7
1,0,67,0,24,500.0,2,2.9
1,0,93,44,16,600.0,2,4.1
1,0,579,31,24,900.0,2,3.8
1,0,4,29,73,250.0,2,3.5
1,0,152,48,73,300.0,2,3.9
1,0,7,0,73,200.0,2,3.6
1,0,38,31,73,300.0,2,3.6
1,0,55,44,11,400.0,2,4.2
1,0,207,29,36,450.0,2,4.0
1,1,1700,44,16,650.0,2,4.2
1,0,17,46,73,500.0,2,3.6
1,0,102,3,37,400.0,2,3.9
1,0,18,0,24,700.0,2,3.1
1,0,35,0,73,300.0,2,3.7
1,0,529,46,73,450.0,2,4.2
1,0,23,3,86,300.0,2,3.4
1,0,31,1,85,250.0,2,3.2
1,1,179,31,24,800.0,2,4.2
1,0,5,44,11,150.0,2,3.3
1,0,48,44,11,400.0,2,4.0
1,0,85,0,73,400.0,2,4.0
0,0,3236,0,29,1600.0,2,4.2
1,0,613,46,24,500.0,2,4.1
1,0,666,29,24,650.0,2,3.7
1,0,15,0,73,250.0,2,3.6
1,1,803,0,24,800.0,2,4.5
1,0,910,3,73,600.0,2,4.0
1,0,42,31,73,500.0,2,3.9
1,0,55,29,16,600.0,2,4.1
1,0,2608,44,40,500.0,2,4.5
1,1,201,44,16,800.0,2,4.4
1,0,62,0,73,300.0,2,3.8
1,0,23,44,37,400.0,2,3.8
1,0,47,1,73,500.0,2,3.6
1,0,328,0,86,500.0,2,3.7
1,0,12,0,11,200.0,2,3.6
1,0,268,3,36,400.0,2,3.8
1,0,4675,46,57,1500.0,2,4.6
1,1,488,44,16,800.0,2,4.2
1,0,339,31,73,300.0,2,4.1
1,1,4321,29,63,1600.0,2,4.3
1,0,295,44,73,500.0,2,3.8
1,0,47,31,86,100.0,2,3.6
1,0,192,4,73,250.0,2,4.2
1,0,53,44,37,400.0,2,4.2
1,0,25,0,73,300.0,2,3.7
1,0,23,0,73,300.0,2,3.8
1,0,69,31,73,200.0,2,3.8
1,0,349,29,24,600.0,2,3.9
1,0,28,0,73,500.0,2,3.7
1,0,34,0,73,350.0,2,3.9
1,0,13,0,85,100.0,2,3.5
1,0,52,31,73,200.0,2,3.9
1,0,121,1,73,250.0,2,3.9
1,1,1541,0,24,800.0,2,4.2
1,0,41,4,37,150.0,2,3.8
1,0,16,44,11,300.0,2,3.5
1,1,1064,31,25,1200.0,2,4.1
1,0,64,0,73,350.0,2,3.6
1,0,171,0,73,300.0,2,3.9
1,0,533,44,24,600.0,2,4.2
1,0,197,31,24,800.0,2,3.6
1,0,212,31,24,500.0,2,3.9
1,0,289,3,73,400.0,2,4.3
1,0,147,1,11,400.0,2,4.2
1,0,91,0,73,400.0,2,2.8
1,0,11,3,73,250.0,2,3.7
1,0,554,46,73,600.0,2,3.9
1,0,240,44,24,1000.0,2,3.5
1,0,171,29,16,600.0,2,4.2
1,0,28,4,37,250.0,2,3.6
1,0,178,48,73,400.0,2,3.0
1,0,6,0,86,400.0,2,3.1
1,0,93,31,73,200.0,2,3.9
1,0,10,0,73,250.0,2,3.4
1,0,441,0,73,500.0,2,3.9
1,1,206,31,68,1000.0,2,3.7
1,1,220,44,24,600.0,2,4.1
1,0,91,29,0,500.0,2,4.1
1,1,1265,31,26,800.0,2,4.3
1,0,340,44,37,500.0,2,4.2
1,0,27,0,11,100.0,2,3.6
1,0,924,1,19,800.0,2,3.8
1,0,113,29,73,200.0,2,3.9
1,0,1310,29,24,750.0,2,4.0
1,0,676,0,24,500.0,2,3.9
1,0,156,31,24,450.0,2,3.8
1,0,241,4,16,700.0,2,4.0
1,0,131,0,37,230.0,2,4.0
1,0,190,29,36,650.0,2,4.0
1,1,715,46,24,1500.0,2,4.5
1,0,320,29,24,700.0,2,3.1
1,0,339,0,24,800.0,2,3.8
1,0,12,4,73,100.0,2,3.6
1,0,59,44,73,200.0,2,3.7
1,0,34,4,73,200.0,2,3.7
1,0,16,31,73,100.0,2,3.7
1,0,25,1,16,900.0,2,3.1
1,0,193,31,37,300.0,2,4.1
1,0,12,29,73,200.0,2,3.6
1,0,55,31,73,250.0,2,3.8
1,1,3932,44,29,1600.0,2,4.4
1,0,468,31,24,600.0,2,4.0
1,0,7,47,36,500.0,2,3.0
1,0,328,1,16,700.0,2,4.0
1,0,164,44,36,300.0,2,4.0
1,0,23,4,73,250.0,2,3.0
1,0,7,1,73,500.0,2,3.4
0,0,142,31,84,200.0,2,4.3
1,0,944,44,16,900.0,2,4.4
1,1,153,1,16,600.0,2,4.2
1,1,1033,29,25,1100.0,2,4.2
1,0,8,4,73,200.0,2,3.1
1,0,6,29,73,300.0,2,3.4
1,0,659,44,24,500.0,2,3.8
1,0,9,0,73,600.0,2,3.4
1,0,360,31,37,400.0,2,4.4
1,0,97,0,73,1000.0,2,3.9
1,1,459,29,24,700.0,2,4.1
1,0,386,0,73,400.0,2,3.7
1,1,590,29,25,1200.0,2,4.1
1,0,75,42,83,200.0,2,3.8
1,1,1781,44,68,1200.0,2,4.1
1,0,6,48,73,300.0,2,3.1
1,0,9,0,73,250.0,2,3.4
0,0,1830,31,73,200.0,2,4.4
1,0,80,31,24,750.0,2,3.5
1,0,265,46,24,650.0,2,3.8
1,0,198,1,37,300.0,2,4.0
1,0,60,48,24,700.0,2,3.6
0,0,336,31,24,550.0,2,4.0
1,0,208,0,23,400.0,2,3.8
1,0,22,4,37,200.0,2,3.9
1,0,68,44,24,700.0,2,3.6
1,1,446,31,71,1200.0,2,4.1
1,0,453,46,24,600.0,2,3.9
1,1,344,44,24,700.0,2,4.2
1,0,74,31,24,800.0,2,3.9
1,0,4,29,14,200.0,2,3.3
1,0,658,31,14,600.0,2,4.4
1,0,265,31,16,700.0,2,4.2
1,0,43,29,73,500.0,2,3.7
1,0,77,29,73,150.0,2,4.0
0,0,77,31,50,1200.0,2,3.9
1,0,410,29,24,500.0,2,3.9
1,1,1878,0,16,900.0,2,4.5
1,0,149,44,86,350.0,2,4.4
1,1,2565,44,6,1200.0,2,4.3
0,1,738,31,16,800.0,2,4.2
1,1,385,44,25,1500.0,2,4.4
1,0,76,4,73,300.0,2,3.8
1,0,137,31,73,350.0,2,4.0
1,0,1139,44,24,500.0,2,3.9
1,0,64,44,37,250.0,2,4.3
1,0,614,0,16,600.0,2,3.8
1,0,181,29,37,400.0,2,3.9
1,1,456,46,25,1500.0,2,4.4
1,0,234,31,24,800.0,2,3.9
1,1,344,44,25,1000.0,2,4.4
1,0,392,46,24,750.0,2,3.9
1,0,12,4,73,150.0,2,3.1
0,1,114,31,16,800.0,2,4.1
1,1,1017,29,69,1300.0,2,4.0
1,0,145,1,16,700.0,2,3.8
1,1,975,31,65,1500.0,2,4.1
1,0,116,0,14,400.0,2,4.2
1,0,919,29,6,1000.0,2,3.9
1,0,68,31,73,400.0,2,3.6
1,0,407,31,73,400.0,2,3.5
1,1,1384,46,24,1100.0,2,4.0
1,0,397,31,73,300.0,2,3.3
1,0,203,0,73,300.0,2,3.9
1,1,2710,42,16,1000.0,2,4.2
1,0,1061,44,16,800.0,2,4.2
1,0,37,31,5,400.0,2,4.0
1,0,30,0,73,300.0,2,3.4
0,0,128,31,36,400.0,2,4.2
1,1,1244,44,24,600.0,2,4.1
1,0,29,0,16,400.0,2,3.7
1,1,791,29,24,1300.0,2,4.0
1,0,99,29,73,250.0,2,4.0
1,0,7220,44,24,600.0,2,4.4
1,0,29,46,0,400.0,2,3.5
1,0,339,29,73,300.0,2,3.9
1,0,60,29,73,500.0,2,3.6
1,0,140,29,24,800.0,2,4.1
1,1,350,1,24,1200.0,2,4.0
1,0,1782,31,73,200.0,2,4.0
1,1,294,44,24,800.0,2,4.2
1,0,56,44,73,500.0,2,4.1
1,0,257,0,24,500.0,2,3.9
1,0,187,47,73,400.0,2,3.9
1,0,14,0,73,200.0,2,3.6
1,0,326,31,24,400.0,2,4.3
0,1,570,31,24,800.0,2,3.6
1,1,21,25,24,700.0,2,3.7
1,0,1654,1,24,600.0,2,4.2
1,0,41,4,37,250.0,2,4.0
1,0,319,4,73,100.0,2,4.3
1,0,20,0,73,150.0,2,3.5
1,0,62,45,73,400.0,2,4.0
1,0,157,31,16,450.0,2,2.5
1,0,42,46,73,400.0,2,3.8
1,1,80,31,24,700.0,2,2.8
1,0,296,1,73,350.0,2,4.2
1,1,401,44,18,1200.0,2,4.1
1,1,1406,29,30,1100.0,2,4.1
1,0,118,29,24,600.0,2,4.0
1,0,46,31,73,200.0,2,3.7
1,1,1432,29,24,800.0,2,4.2
1,0,70,46,37,400.0,2,4.0
1,0,74,44,73,600.0,2,3.6
1,0,778,44,24,750.0,2,3.9
1,0,167,31,73,400.0,2,4.1
1,1,488,0,16,700.0,2,3.9
1,0,179,0,73,400.0,2,3.7
1,0,600,3,73,400.0,2,4.1
1,0,528,4,24,500.0,2,3.8
1,0,233,31,16,400.0,2,4.6
1,0,11,0,11,150.0,2,3.4
0,1,2312,31,24,950.0,2,4.1
1,0,1024,46,20,550.0,2,4.6
1,0,15,0,86,200.0,2,3.5
1,0,125,0,73,400.0,2,3.8
1,1,1368,46,25,1400.0,2,4.2
1,0,83,29,73,400.0,2,3.7
1,0,5,4,73,100.0,2,3.2
1,0,1114,44,24,750.0,2,4.1
1,0,295,0,24,700.0,2,4.1
1,0,278,46,73,450.0,2,4.3
1,0,510,29,23,1000.0,2,4.0
1,0,24,0,36,400.0,2,3.6
1,0,9,29,36,450.0,2,3.5
0,0,335,31,24,600.0,2,3.5
1,1,887,29,24,900.0,2,3.9
1,0,130,1,24,600.0,2,3.6
1,0,310,0,36,600.0,2,4.2
1,0,8,77,73,150.0,2,3.4
1,0,75,89,24,1000.0,2,3.8
1,0,3451,46,24,600.0,2,4.3
1,0,2862,44,16,600.0,2,4.4
1,0,244,31,24,650.0,2,3.8
1,1,847,29,25,1100.0,2,4.1
1,0,892,1,24,750.0,2,3.9
1,1,1908,31,16,800.0,2,4.3
1,0,96,29,24,600.0,2,3.6
1,0,44,0,24,550.0,2,3.7
0,0,923,31,24,600.0,2,4.0
1,0,104,1,24,700.0,2,3.6
1,1,2202,44,25,1500.0,2,4.9
1,0,511,46,24,750.0,2,4.0
1,0,291,4,24,600.0,2,3.8
1,0,740,29,36,500.0,2,4.1
0,0,9,44,11,200.0,2,3.2
1,0,28,44,37,200.0,2,3.9
1,0,139,1,24,800.0,2,3.8
1,0,28,0,36,350.0,2,3.7
0,0,177,31,24,700.0,2,2.9
0,1,234,31,24,1000.0,2,3.8
1,1,1885,31,24,1200.0,2,4.1
1,0,61,0,73,350.0,2,3.7
1,1,363,31,24,600.0,2,3.8
1,0,32,3,24,800.0,2,3.7
1,0,104,4,73,150.0,2,3.9
1,0,160,31,24,800.0,2,4.2
1,0,2420,29,24,800.0,2,4.3
0,0,32,31,5,400.0,2,3.8
1,0,109,0,73,300.0,2,4.0
1,0,130,31,73,400.0,2,3.9
0,0,15,31,73,200.0,2,3.7
1,1,109,44,24,900.0,2,3.7
1,1,765,29,24,600.0,2,3.8
1,0,329,31,24,850.0,2,3.7
1,0,590,29,24,700.0,2,4.1
0,0,9,31,37,250.0,2,3.5
1,0,224,31,24,700.0,2,3.9
1,1,3151,44,25,1500.0,2,4.5
1,1,3675,44,24,1400.0,2,4.4
1,1,783,1,24,800.0,2,4.1
0,1,152,31,57,1350.0,2,3.8
1,1,432,31,24,800.0,2,3.5
0,0,4,31,73,400.0,2,3.3
1,0,245,4,24,750.0,2,4.0
1,0,200,29,73,400.0,2,4.0
1,1,1853,45,24,1100.0,2,4.4
1,1,2618,44,24,1300.0,2,4.2
0,0,93,31,24,900.0,2,3.7
1,1,870,31,24,900.0,2,4.0
1,0,416,31,24,700.0,2,3.8
1,1,2345,31,24,1500.0,2,4.1
1,0,97,48,73,400.0,2,3.3
1,0,544,4,73,300.0,2,3.9
0,0,9,31,73,100.0,2,3.4
1,1,3464,44,24,1300.0,2,4.5
1,1,2027,31,24,1000.0,2,4.2
1,0,22,89,73,350.0,2,3.6
1,0,13,29,73,500.0,2,3.6
1,1,1245,31,24,1000.0,2,4.3
1,0,51,3,73,400.0,2,3.2
1,0,119,1,73,400.0,2,3.2
0,0,34,0,73,150.0,2,3.4
1,1,1028,3,24,1000.0,2,4.1
1,0,283,31,24,800.0,2,3.8
0,0,246,29,24,450.0,2,3.7
1,1,562,29,24,800.0,2,3.8
1,0,110,45,86,400.0,2,3.8
0,0,135,31,24,600.0,2,3.6
1,0,141,31,24,550.0,2,4.0
0,0,4,0,73,300.0,2,3.1
0,0,359,29,24,1200.0,2,4.3
0,1,1216,29,24,1200.0,2,4.2
0,1,1079,29,25,800.0,2,4.3
0,0,205,0,24,550.0,2,3.9
0,1,468,29,24,700.0,2,4.1
1,0,217,29,73,450.0,2,3.8
0,0,60,29,73,400.0,2,2.9
0,0,203,29,24,900.0,2,3.7
0,0,194,29,24,500.0,2,4.0
0,0,7,29,73,200.0,2,3.2
0,0,39,29,24,500.0,2,2.7
0,0,44,29,24,1000.0,2,3.5
0,0,9,29,24,500.0,2,3.4
0,0,4,29,86,200.0,2,3.2
0,0,5,29,86,300.0,2,3.2
0,0,4,29,73,400.0,2,3.2
0,0,5,29,62,200.0,2,3.3
0,0,67,3,24,600.0,2,3.3
1,0,20,46,86,500.0,2,3.0
1,1,1080,31,24,1000.0,2,4.1
1,0,109,0,24,800.0,2,2.6
0,0,47,44,16,600.0,2,3.8
1,0,42,0,73,250.0,2,3.6
1,0,67,0,73,300.0,2,3.7
1,1,1805,44,26,900.0,2,4.3
1,0,276,4,73,100.0,2,4.3
1,0,7,43,11,150.0,2,3.4
1,0,184,31,73,200.0,2,4.1
1,0,431,44,43,800.0,2,3.8
1,0,34,46,24,650.0,2,3.5
0,0,25,31,73,300.0,2,3.0
1,0,8,41,36,300.0,2,3.2
0,0,34,44,83,150.0,2,3.9
0,1,1197,29,30,1200.0,2,4.2
1,0,11,29,73,300.0,2,3.5
1,0,128,44,37,200.0,2,3.9
1,0,957,29,24,600.0,2,4.1
0,1,1453,29,16,800.0,2,4.1
0,0,256,1,24,800.0,2,4.2
0,0,1048,1,73,450.0,2,4.0
0,0,251,29,37,200.0,2,4.2
0,0,97,29,24,650.0,2,3.1
0,0,29,89,73,400.0,2,3.0
0,0,6,29,37,200.0,2,3.4
0,0,56,29,0,350.0,2,3.9
0,0,9,29,50,400.0,2,3.3
0,0,134,29,24,650.0,2,3.5
0,0,127,0,73,300.0,2,2.8
0,0,149,4,73,150.0,2,3.8
0,0,176,29,24,450.0,2,2.3
0,0,25,29,24,550.0,2,3.6
0,0,4,29,24,600.0,2,3.2
0,0,14,0,73,300.0,2,3.5
0,0,6,4,14,100.0,2,3.2
0,0,13,89,86,300.0,2,3.2
0,0,16,89,24,600.0,2,3.4
0,0,6,29,73,300.0,2,3.3
0,0,30,0,73,300.0,2,3.8
1,1,2496,3,68,900.0,2,4.4
0,0,6,31,73,400.0,2,3.2
1,0,110,31,24,500.0,2,3.8
1,0,43,29,24,450.0,2,3.7
0,0,194,29,24,400.0,2,3.9
0,0,59,1,24,750.0,2,3.8
1,0,12,0,11,150.0,2,3.5
0,0,4,29,73,300.0,2,2.9
1,0,20,46,36,600.0,2,2.9
0,0,7,3,73,300.0,2,3.3
0,1,657,31,19,800.0,3,4.2
0,0,208,31,37,400.0,3,4.5
1,0,74,31,24,800.0,3,3.9
0,0,142,31,84,200.0,3,4.3
1,0,1782,31,73,200.0,3,4.0
0,0,369,31,37,200.0,3,4.4
1,0,827,31,37,400.0,3,4.4
1,0,661,31,37,500.0,3,4.3
0,0,227,31,16,800.0,3,4.1
0,0,245,31,37,400.0,3,4.2
0,0,822,31,11,250.0,3,4.2
1,0,360,31,37,400.0,3,4.4
0,0,128,31,36,400.0,3,4.2
1,0,150,31,37,400.0,3,4.0
1,1,363,31,24,600.0,3,3.8
1,0,151,31,37,350.0,3,3.8
1,0,439,31,37,500.0,3,4.1
0,0,109,31,16,700.0,3,4.1
1,0,28,31,5,200.0,3,3.7
1,0,37,31,5,400.0,3,4.0
1,0,211,31,13,400.0,3,3.9
1,0,193,31,37,300.0,3,4.1
1,0,8,31,5,550.0,3,3.4
1,0,42,31,37,400.0,3,3.7
1,0,129,31,37,300.0,3,4.0
0,0,201,31,73,250.0,3,4.1
0,0,15,31,84,100.0,3,3.9
1,0,251,31,37,300.0,3,4.2
0,0,31,31,0,250.0,3,3.6
0,0,60,31,37,200.0,3,4.1
1,0,25,31,37,250.0,3,3.6
1,0,450,31,16,400.0,3,4.2
0,0,32,31,5,400.0,3,3.8
1,0,148,31,73,400.0,3,3.9
1,0,84,31,83,400.0,3,3.9
1,0,12,31,37,200.0,3,3.2
0,0,10,31,83,150.0,3,2.9
0,0,18,31,84,200.0,3,3.0
1,0,18,31,37,150.0,3,3.8
0,0,9,31,37,250.0,3,3.5
1,0,11,31,73,200.0,3,3.6
0,0,20,31,0,400.0,3,3.4
0,0,4,31,85,500.0,3,3.3
1,0,205,31,37,300.0,3,4.1
0,0,6,31,0,350.0,3,3.3
0,0,10,31,37,200.0,3,3.6
0,0,7,31,16,900.0,3,3.5
1,1,459,29,24,700.0,3,4.1
1,0,55,29,16,600.0,3,4.1
1,0,10,0,0,450.0,3,3.8
0,0,358,1,83,150.0,3,4.4
1,1,239,29,26,600.0,3,4.2
0,0,338,0,0,500.0,3,4.1
1,0,38,1,37,150.0,3,4.0
1,0,865,1,37,500.0,3,4.3
0,0,160,0,82,150.0,3,4.0
1,0,51,29,36,500.0,3,3.8
1,0,171,29,16,600.0,3,4.2
1,0,41,3,50,400.0,3,4.0
1,0,181,29,37,400.0,3,3.9
1,0,131,0,37,230.0,3,4.0
0,0,523,29,16,550.0,3,4.1
1,0,221,0,84,400.0,3,3.5
1,0,48,29,83,100.0,3,3.9
1,0,153,29,50,400.0,3,3.9
1,0,145,1,16,700.0,3,3.8
1,0,204,0,17,500.0,3,4.0
0,0,321,29,37,500.0,3,4.0
0,0,6,29,37,200.0,3,3.4
0,0,41,0,5,200.0,3,3.9
1,0,102,3,37,400.0,3,3.9
0,0,56,29,0,350.0,3,3.9
1,0,42,29,37,250.0,3,3.9
0,0,41,29,32,400.0,3,3.6
1,0,34,29,37,300.0,3,3.6
1,0,47,0,37,200.0,3,3.7
0,0,44,29,37,200.0,3,3.7
0,0,27,29,5,400.0,3,2.9
1,0,60,29,11,400.0,3,3.7
1,0,91,29,0,500.0,3,4.1
0,0,118,0,37,300.0,3,3.7
0,0,14,29,0,300.0,3,3.6
0,0,10,1,37,300.0,3,3.2
0,0,9,0,83,300.0,3,3.4
0,0,33,29,16,300.0,3,3.8
0,0,30,4,37,250.0,3,3.4
0,0,47,0,37,200.0,3,3.8
0,0,9,29,82,150.0,3,3.3
0,0,11,29,37,200.0,3,3.3
0,0,13,29,0,800.0,3,3.6
1,0,22,0,86,150.0,3,3.5
1,1,191,31,24,800.0,4,4.3
0,1,545,31,24,1100.0,4,4.6
1,1,218,31,24,700.0,4,4.1
1,1,2031,31,24,1000.0,4,4.2
1,0,4455,31,24,600.0,4,4.5
1,1,1889,31,24,1200.0,4,4.1
0,1,2317,31,24,950.0,4,4.1
1,1,1268,31,26,800.0,4,4.3
1,1,1257,31,24,1000.0,4,4.3
1,1,2345,31,24,1500.0,4,4.1
1,0,78,31,24,800.0,4,4.2
1,0,692,31,24,650.0,4,4.0
0,0,734,31,73,350.0,4,4.2
1,0,169,31,24,800.0,4,4.0
1,0,2020,31,24,800.0,4,4.3
1,1,1082,31,24,1000.0,4,4.1
1,1,891,31,24,1700.0,4,4.3
1,0,420,31,24,700.0,4,3.7
1,1,672,31,25,1000.0,4,4.1
0,0,714,31,16,500.0,4,4.2
1,1,976,31,65,1500.0,4,4.1
1,0,803,31,16,400.0,4,4.1
1,0,4912,31,24,750.0,4,4.4
0,0,339,31,24,550.0,4,4.0
1,1,871,31,24,900.0,4,4.0
0,0,927,31,24,600.0,4,4.0
1,0,620,31,24,750.0,4,4.1
1,1,446,31,71,1200.0,4,4.1
0,1,11,31,16,800.0,4,3.8
1,1,743,31,16,800.0,4,4.2
0,0,227,31,16,800.0,4,4.1
0,1,117,31,16,800.0,4,4.2
1,0,469,31,24,600.0,4,4.0
1,0,245,31,24,650.0,4,3.8
1,1,370,31,24,1200.0,4,4.0
1,1,1065,31,25,1200.0,4,4.0
1,0,184,31,11,250.0,4,4.5
1,0,225,31,24,600.0,4,3.9
0,0,715,31,16,850.0,4,4.1
1,0,268,31,16,700.0,4,4.2
1,1,215,31,68,1000.0,4,3.4
1,1,1919,31,16,800.0,4,4.2
1,0,256,31,16,400.0,4,4.6
0,1,371,31,24,1000.0,4,3.9
1,1,815,31,24,900.0,4,4.2
1,1,363,31,24,600.0,4,3.8
0,1,571,31,24,800.0,4,3.6
1,1,432,31,24,800.0,4,3.6
1,1,176,31,24,500.0,4,4.1
0,0,110,31,16,700.0,4,4.1
1,0,137,31,73,350.0,4,4.0
1,1,553,31,24,900.0,4,4.0
1,0,159,31,24,700.0,4,3.7
1,0,310,31,16,750.0,4,4.0
0,0,38,31,73,350.0,4,3.7
0,0,85,31,73,400.0,4,3.8
1,0,234,31,24,800.0,4,3.9
1,0,233,31,24,600.0,4,3.8
1,0,156,31,24,450.0,4,3.8
1,0,30,31,16,400.0,4,3.8
0,0,26,31,73,200.0,4,3.8
0,0,118,31,24,800.0,4,3.9
